username,message_content,mentions,channel_name,time_stamp
k3nn.eth,"i’ve listened to this podcast before it’s great, havnt listened to the episode on popper but have read quite a bit on him so definitely will listen, thanks for sharing!",Aphilos • Pharo,💡ideation,"07/28/2022, 17:32:10"
k3nn.eth,i was just going to show you guys how the survey looks,,❤network-health,"07/29/2022, 14:59:39"
k3nn.eth,unfortunately i can’t share a link while our subscription is down so the only way is to screen share,,❤network-health,"07/29/2022, 15:00:11"
k3nn.eth,but i can share a few screenshots,,❤network-health,"07/29/2022, 15:00:18"
k3nn.eth,or maybe i can take a loom,,❤network-health,"07/29/2022, 15:01:15"
k3nn.eth,"so we had a few of these questions and ultimately decided against them. They were part of the organizational commitment scale that we landed on. The org commitment questions we have are: 

1) I am committed to the long term success of this DAO
2) Contributors are willing to put in a great deal more effort than is normally expected to help this DAO succeed

This questions also doesn’t seem to include a belonging measure, at least any of the items we defined:
1) I feel a sense of belonging at this DAO
2) I identify myself as a member of this DAO

I wouldn’t be opposed to adding one or two of these questions you listed but having a hard time with replacing belonging with these. Considering some evidence we have for belonging to be interrelated with other constructs as well as IMO it being a good construct from a marketing perspective as it’s more familiar to lay people.

The other thing it seems is that based on the screenshot you’ve posted, OID and org commitment are closely associated in practice. This instrument is supposed to be practical—something that helps predict positive DAO outcomes. In that regard, i’m not sure how much value there is to add these items if we can expect belonging and OC to hold that same predictive validity",sherifoz,❤network-health,"07/29/2022, 15:12:40"
k3nn.eth,"<@&909577548239884289> blocksurvey txn for 2 more months has been submitted. Was wrong about the cost it is 65 a month for 2 users if we do monthly. Once we finish out the year maybe we can get a yearly subscription but for now just duplicated the last txn. Will need sigs from the team. Should be able to start looking at talentDAO survey data once its back up!

I also executed the other transactions that were in queue so everyone should be paid out",,talentdao,"07/29/2022, 15:25:06"
k3nn.eth,"Loom video of the survey: https://www.loom.com/share/4f21204e4939439a9403cbc9c3e9b9b4

Note that this is still very much a draft but I wanted to show a sample of what things could look like to get some thoughts before continuing to move forward as building this out can be quite tedious",,❤network-health,"07/29/2022, 15:35:47"
k3nn.eth,sorry sherifoz#7023 had to head into the office but will be around this weekend,sherifoz,❤network-health,"07/29/2022, 17:17:21"
k3nn.eth,would you be able to build out an example for one or two if the constructs so we can get a real idea of what this looks like and compare apples to apples?,sherifoz,❤network-health,"07/29/2022, 23:13:55"
k3nn.eth,oh wow this is cool,,development-team,"07/30/2022, 17:14:07"
k3nn.eth,"i’ve always thought organizations should have an internal social media, this seems like a great way to deploy a simple feed",,development-team,"07/30/2022, 17:14:35"
k3nn.eth,agreed!,,development-team,"07/30/2022, 20:32:54"
k3nn.eth,i would be open to trying this,,talentdao,"07/30/2022, 20:56:22"
k3nn.eth,i never do,,talentdao,"07/30/2022, 20:57:07"
k3nn.eth,🧑‍🏭,,talentdao,"07/30/2022, 20:57:20"
k3nn.eth,what did you all think of the section at the end for measuring construct definitions against the DAO health definition?,,❤network-health,"07/30/2022, 21:56:11"
k3nn.eth,we could do that as a separate section instead of including it on the same page as the item to construct definition questionnaire,,❤network-health,"07/30/2022, 21:58:08"
k3nn.eth,"yeah i agree it would probably have an effect, this is one of the reasons i’ve added the note about reflecting on constructs independent of one another and wanted to discuss this topic more generally, would love to hear from Mr.Nobody#0187 and Nemo-phd#3075 but we should def chat about this next call","sherifoz, Mr.Nobody, Nemo-phd",❤network-health,"07/31/2022, 21:32:16"
k3nn.eth,saulthorin#7696 how are we thinking about pre-prints? https://centuryofbio.substack.com/p/on-preprints?s=r&utm_medium=web,saulthorin,🪢general,"08/01/2022, 00:29:56"
k3nn.eth,gm,,🌞gm,"08/01/2022, 15:41:05"
k3nn.eth,gm,,🌞gm,"08/02/2022, 15:15:52"
k3nn.eth,maybe we should add these resources to notion,saulthorin,🎯general,"08/02/2022, 17:57:00"
k3nn.eth,"btw just finally got the chance to fully read through your article saulthorin#7696 and thought it was fantastic! you and me at sociotechnical systems, but i’m keen on reading part 2!",saulthorin,🎯general,"08/02/2022, 17:57:50"
k3nn.eth,enjoy!,Mr.Nobody,❤network-health,"08/02/2022, 19:06:52"
k3nn.eth,gm,,🌞gm,"08/03/2022, 14:14:47"
k3nn.eth,i saw that but then saw it was a bitcoin NFT and loled,,talentdao,"08/03/2022, 14:15:56"
k3nn.eth,their ceo joined our server yesterday,,talentdao,"08/03/2022, 14:42:15"
k3nn.eth,wilson bright,,talentdao,"08/03/2022, 14:42:19"
k3nn.eth,yeah i don’t know either but they seemed semi open to partnerships. I had mentioned it before and wilson asked how things were going on our last exchange. actually have a note down to see if he wanted to set up a call. I’ll facilitate that,saulthorin,talentdao,"08/04/2022, 22:17:31"
k3nn.eth,Nemo-phd#3075 I'm working in lab but totally optional,Nemo-phd,❤network-health,"08/05/2022, 15:14:02"
k3nn.eth,i’ll be dialing in from the office today and won’t be able to talk consistently so unfortunately not the best candidate,,talentdao,"08/05/2022, 16:13:33"
k3nn.eth,"can talk right now, but dao health content validation survey is in the final stages of development hopefully will be launching in a couple weeks",,talentdao,"08/05/2022, 17:19:14"
k3nn.eth,https://twitter.com/lessin/status/1555591801209225221?s=21&t=bUAIH_5RobMpUlw_3KT_7w,,💸finance,"08/05/2022, 21:33:07"
k3nn.eth,most definitely,saulthorin,talentdao,"08/07/2022, 22:55:26"
k3nn.eth,Nemo-phd#3075 Mr.Nobody#0187 sherifoz#7023 https://shrl.ink/DK46,"sherifoz, Mr.Nobody, Nemo-phd",❤network-health,"08/08/2022, 03:34:54"
k3nn.eth,v1,,❤network-health,"08/08/2022, 03:35:46"
k3nn.eth,there may be some mistakes in there,,❤network-health,"08/08/2022, 03:35:51"
k3nn.eth,but the who structure is there,,❤network-health,"08/08/2022, 03:35:58"
k3nn.eth,would like to get feedback by friday if possible!,,❤network-health,"08/08/2022, 03:36:09"
k3nn.eth,Good luck in the new gig Lia! We won't be going anywhere 🙂,liagodoyf,talentdao,"08/08/2022, 03:37:12"
k3nn.eth,amazing episode from the DeSci podcast with Balaji — https://youtu.be/xrcRI_hYDtQ,,🔬open-science,"08/08/2022, 17:31:48"
k3nn.eth,"listening to balaji speak in the latest DeSci podcast ep has me thinking about what our future state could like like. In our last community call, we talked about how we are much bigger than just a DeSci DAO, and I wholeheartedly agree. But at least me interpretation of that is not that we are not doing decentralized science [we certainly are] but that we have so much more to offer and that bucket might be limiting. I have yet to read the networked state, but i’ve read vitaliks review and am currently reading the sovereign individual so i think i have some decent priors about what that looks like for us. And while the idea of true sovereignty and ownership over a talentDAO state may be a long shot at this stage of the game, I think it’s a good though experiment into what this DAO should look like in the future. Back tracking to our organizational science foundations, I wonder how this DAO can make the field of organizational science as a whole, better. This thinking routes me back through some of the current problems with science and academia, and how the centralized institutions currently holding them up are failing. So if there was a next gen institution that lifts up organizational science and betters the world through improving the way humans coordinate on a global scale, I think it’s very reasonable for that institution to be talentDAO. In that regard, when you think of such institutions, what else do they offer? I think we’ve checked the box on community and research, and we’re on a clear path to building useful scientific products that such an institution would need, but one aspect that i think might be missing (and arguably the hardest one to pull off) is the education aspect. We’ve talked about this ama bit before, but when you think of an academic institution today, part of their network affect comes from who they employ as educators (professors) who not only do research but teach students who spread their teachings and in return, grow the network.",,talentdao,"08/08/2022, 17:45:34"
k3nn.eth,"these are just some thoughts i wanted to share with the core team, nothing to act on, but just consider, if we become the organizational science institute of the future, what are things do you imagine that institute having that we don’t currently offer now?

For me that is the education aspect and given the amount of expertise we have here, I don’t see any reason why we couldn’t create some paid courses that could generate revenue and help grow the talentDAO network",,talentdao,"08/08/2022, 17:47:31"
k3nn.eth,are we having a core team call this week? just trying to schedule some meetings and not sure if I should plan for it,,talentdao,"08/09/2022, 02:57:04"
k3nn.eth,<@&909577548239884289>,,talentdao,"08/09/2022, 02:57:10"
k3nn.eth,"1. Yes please!
2. Agreed. I liked what saulthorin#7696 put together in her recent piece
3. Not sure I understand this.
4. Yes we can change font. We cannot change the size of the grid tho, which means too big of text makes the readability worse [bc text wrapping]
5. Which question?
6. Copy.
7. Agreed. Wasn't sure if we wanted it for reference for now though.
8. We could. I also realized shared purpose is wrong, it should be only a subset of those (same goes for voice and social support)
9. No
10. Copy.
11. Yeah i just drafted something quick. Want to take a stab?
12. Copy.
13. Copy.","saulthorin, Nemo-phd",❤network-health,"08/09/2022, 02:58:01"
k3nn.eth,gm,,🌞gm,"08/09/2022, 13:39:31"
k3nn.eth,"yup love all of this. keep me posted on the outreach. i don’t know how receptive they’ll be but definitely have a few IOs i can reach out to at my alma mater.

And to Lia’s point i think general web3 education in areas where it is lacking is the kind of low hanging fruit we can tackle to get the ball rolling. But i also think there is plenty of opportunity for tech savvy I/Os to teach about org theory, design and behavior in the context of high-technology that is lacking in most programs today",,talentdao,"08/09/2022, 19:23:47"
k3nn.eth,gm,,🌞gm,"08/12/2022, 01:33:05"
k3nn.eth,lmao,Nemo-phd,🔥memes,"08/12/2022, 01:33:24"
k3nn.eth,"I've made of few of these changes Nemo-phd#3075 but still need to hear back from you on a couple things. Would also generally like to hear back from sherifoz#7023 and Mr.Nobody#0187 . Maybe next call we can do that? Also want to take a look at the talentDAO survey results, maybe we can do both next time.","sherifoz, Mr.Nobody, Nemo-phd",❤network-health,"08/12/2022, 15:42:49"
k3nn.eth,tdao health survey results:,,talentdao,"08/12/2022, 15:59:37"
k3nn.eth,https://gnosisguild.mirror.xyz/WPcf59PdKVwCvKpBjqzXcGGx_UJazRrjFCch_22UhWk,,📑all-things-dao,"08/12/2022, 19:13:38"
k3nn.eth,very cool. Something like this is definitely doable just takes a bunch of data engineering work to gather everything. I think we can get a lot of those metrics from what’s in our postgres server,ItamarGo,📑all-things-dao,"08/15/2022, 16:00:59"
k3nn.eth,seems getting into this gitcoin round should be our top priority for the next few weeks. I know the finance team has been hard at work. Let me know if there are things we can do to help make us shine a bit brighter. I could do a short passage on network health and the tools we’re building like the DAO health instrument and project LION (which will ultimately use the DAO Health data to validate its own findings),Mr.Nobody,talentdao,"08/15/2022, 17:21:17"
k3nn.eth,"just throwing words in there like network analysis and AI and language models can make us sound a little extra spicy. Wonder if it’s also worth highlighting the expertise of our core team i.e., representation from Deloitte, SpaceX, Microsoft, etc.",,talentdao,"08/15/2022, 17:23:22"
k3nn.eth,ok what’s the date we need to have things set for GT15? Let’s game-plan this.,,talentdao,"08/15/2022, 17:41:59"
k3nn.eth,Gameplan - Getting talentDAO into Gitcoin 15,,talentdao,"08/15/2022, 17:54:25"
k3nn.eth,wow huuuuuge news! fantastic job ItamarGo#1996 !,ItamarGo,talentdao,"08/15/2022, 21:25:55"
k3nn.eth,not sure i fully follow. could you give an example of what you envision?,Nemo-phd,💡ideation,"08/15/2022, 21:59:37"
k3nn.eth,yeah our burnout question is sort of unique. may need to rethink it,Nemo-phd,❤network-health,"08/15/2022, 22:18:51"
k3nn.eth,should we tweet this / does it change the original tweet u wanted to send?,saulthorin,talentdao,"08/16/2022, 01:35:59"
k3nn.eth,had to make some editorial decisions + added a bit about the newsletter. thoughts?,saulthorin,talentdao,"08/16/2022, 20:29:54"
k3nn.eth,"probably worth calling this out in the next newsletter addition ItamarGo#1996 . Does opolis have any requirements for us saulthorin#7696 ? e.g., “sponsored by opolis” at the top/bottom?","ItamarGo, saulthorin",talentdao,"08/16/2022, 20:30:49"
k3nn.eth,noticed the extra “the” and fixed,,talentdao,"08/16/2022, 20:31:39"
k3nn.eth,"Announcement! 🚨

We are going excited to share that @opolis is sponsoring the Newsletter of Decentralized Work!

🧵

—-

As a proud coalition member of the Opolis Employment Commons Community and the #WORKForce ,

talentDAO members have direct access to resources and onboarding tools offered by Opolis

—-

The Newsletter of Decentralized Work is where the talentDAO community distills the latest and greatest happenings at the intersection of DAOs, web3, and the future of work.

We are stoked to have Opolis sponsor this work.

Subscribe here! 👇

https://talentdao.substack.com

—-

If you or someone you know is wondering how they can get employment benefits, resources, and other perks while working independently in web3, tell them about Opolis!

[be sure to tell them talentDAO sent you!]

https://commons.opolis.co/",,talentdao,"08/16/2022, 21:52:55"
k3nn.eth,saulthorin#7696 better?,saulthorin,talentdao,"08/16/2022, 21:53:30"
k3nn.eth,yes ty,,talentdao,"08/17/2022, 00:55:41"
k3nn.eth,twittered that ish,,talentdao,"08/17/2022, 00:57:11"
k3nn.eth,<@&914693120946479125> doc for updating our gitcoin grant page https://docs.google.com/document/d/15cG6YseP5vekQIS3IeRDPeOnm8C21MsqN3Jv2Lph-Us/mobilebasic,,📈grants-squad,"08/18/2022, 19:14:34"
k3nn.eth,gm,,🌞gm,"08/19/2022, 03:41:24"
k3nn.eth,"some great ideas in here worth noting cc: saulthorin#7696  

definitely think the on-chain scientific record is the only lindy enough option for science tho 😜","lisawocken, saulthorin",🎯general,"08/19/2022, 03:49:14"
k3nn.eth,"I think my edits are coming along decently (see k3n edits).  ""What we're building"" section could use some work but I think we're almost there!
https://docs.google.com/document/d/15cG6YseP5vekQIS3IeRDPeOnm8C21MsqN3Jv2Lph-Us/edit#",,talentdao,"08/19/2022, 15:58:48"
k3nn.eth,i think there is a loom demo in there but not sure if it’s dated,,talentdao,"08/19/2022, 16:31:03"
k3nn.eth,be on in just a moment,,talentdao,"08/19/2022, 16:36:16"
k3nn.eth,https://docs.google.com/spreadsheets/d/1J09FXXptpWo5gCu_UG689bXzwGjALlAgQJtN1_77E0I/htmlview?userstoinvite=vishnu@gitcoin.co#,,📈grants-squad,"08/20/2022, 16:21:40"
k3nn.eth,^^ https://twitter.com/vincentweisser/status/1561002325757816833?s=21&t=Wo0AWUq2mKazay4k-0duzA,,📈grants-squad,"08/20/2022, 16:22:14"
k3nn.eth,awesome! was just going to say made a bunch of edits and would be great to get feedback from <@&909577548239884289> and <@&914693120946479125>,saulthorin,📈grants-squad,"08/20/2022, 18:13:13"
k3nn.eth,[see k3n edits here],,📈grants-squad,"08/20/2022, 18:13:43"
k3nn.eth,i love this idea,saulthorin,talentdao,"08/22/2022, 16:19:35"
k3nn.eth,also just got this. anyone know what bot they are using?,,talentdao,"08/22/2022, 16:20:50"
k3nn.eth,haha nice pick!,saulthorin,talentdao,"08/22/2022, 21:10:56"
k3nn.eth,"just want to share with the team I will be going away on vacation in 7 days, I should have a bit of time to take feedback on gitcoin edits if i get them in the next few days, otherwise it'll be on whoever else is around, im guessing saulthorin#7696 but just wanted to put it out there. will be disconnecting as much as possible for 2 weeks and back mid september",saulthorin,talentdao,"08/23/2022, 02:35:45"
k3nn.eth,oh great idea,saulthorin,talentdao,"08/23/2022, 17:04:30"
k3nn.eth,i’ll be happy to join,,talentdao,"08/23/2022, 17:04:36"
k3nn.eth,do you know the dates for the gitcoin round? I know the application deadline is 9/3 but when does the round officially start and end?,,talentdao,"08/23/2022, 17:12:52"
k3nn.eth,kudos to saulthorin#7696 for repping talentdao exceptionally well on the cryptoSapiens podcast. Killed it!! https://www.cryptosapiens.xyz/e/talent-dao/,saulthorin,🌻kudos,"08/23/2022, 22:48:56"
k3nn.eth,"yes, think i should be able to before fridays call",Nemo-phd,❤network-health,"08/24/2022, 13:50:53"
k3nn.eth,"Nemo-phd#3075 do you, or anyone else for that matter, want to be set up with block survey access while I'm gone",Nemo-phd,❤network-health,"08/24/2022, 15:56:03"
k3nn.eth,"this instructions look great, is research@talentDAO.io a working email address?",,❤network-health,"08/24/2022, 15:57:12"
k3nn.eth,yes I think this makes sense,Nemo-phd,❤network-health,"08/24/2022, 15:58:06"
k3nn.eth,"yeah, probably",Nemo-phd,❤network-health,"08/24/2022, 15:58:22"
k3nn.eth,"I should be able to take care of your callouts (swap definition/question, update the ""How well do..."" question, update the ""fit"" section,  and put in the instructions in the survey) on friday AM",,❤network-health,"08/24/2022, 15:59:57"
k3nn.eth,added the flip flopped version of the question/definition and added your instructions and disclaimer to the intro! Nemo-phd#3075,Nemo-phd,❤network-health,"08/25/2022, 02:57:25"
k3nn.eth,just the first two questions for testing: https://blocksurvey.io/survey/t/fc4df716-a41d-4c78-9381-8240eee22efe/r/l,,❤network-health,"08/25/2022, 02:57:43"
k3nn.eth,"DAO 101  is a huge power move for <@&909577548239884289>. gg team, excited about the first workshop!",,talentdao,"08/26/2022, 01:57:28"
k3nn.eth,assume an announcement is coming?,,talentdao,"08/26/2022, 01:57:39"
k3nn.eth,"i love how much this channel has been pumping, keep it up all! can’t wait to see what comes of it! 🚀🔥",,🏛dao-structure-and-design-research,"08/26/2022, 04:36:14"
k3nn.eth,oh nooo,,talentdao,"08/26/2022, 14:15:46"
k3nn.eth,so sorry hope they feel better!,,talentdao,"08/26/2022, 14:16:12"
k3nn.eth,☹️,,talentdao,"08/26/2022, 14:16:20"
k3nn.eth,Nemo-phd#3075 around today?,Nemo-phd,❤network-health,"08/26/2022, 15:10:46"
k3nn.eth,"Here are the decisions that have to be made before we can go live:
- Do we like the flip flopped version of the question or the original (first 2 questions demo the flip flop)
- Are we ok with the wording and format in general?
- Are all the definitions sufficient (no I don't think so e.g., organizational identification -- still not sure we ever full aligned on that vs belonging)
- Does each question/definition combo have all the respective items in the right places (review)",,❤network-health,"08/26/2022, 15:16:23"
k3nn.eth,Would be good to get thoughts from sherifoz#7023 and Mr.Nobody#0187 on this too,"sherifoz, Mr.Nobody",❤network-health,"08/26/2022, 15:16:44"
k3nn.eth,"And I think there are some other general things we'll need to discuss before go live such as:
- should we keep the survey this long, or should we split it somehow to improve completion rates?
- are we going to offer any incentive to complete the survey (I think we'll need to to get sufficient responses with a survey this long)
- are there any additional demographic . identifier questions we need to ask to determine if someone is fit to respond to the survey?",,❤network-health,"08/26/2022, 15:18:13"
k3nn.eth,"If we have to tackle all of this async, we probably can. Just create a thread for each individual point so we don't get cluttered here.",,❤network-health,"08/26/2022, 15:19:58"
k3nn.eth,Are you good to tackle anything blocksurvey related while I'm gone sherif? your the only other person with access right now. I'm not entirely sure if I can revoke my own access tho or if I can only replace your access,sherifoz,🦺onboarding_study,"08/26/2022, 15:21:46"
k3nn.eth,cool. Any changes you get to me by tuesday I'll probably be able to implement. Have like a 5hr layover in montreal so planning to get some work in,,❤network-health,"08/26/2022, 15:23:04"
k3nn.eth,Any talentDAO friends in Lisbon?,,🏄random,"08/26/2022, 15:23:58"
k3nn.eth,any chance you could refine down ur organizational identification definition (the one shown in the survey)?,sherifoz,❤network-health,"08/26/2022, 16:24:45"
k3nn.eth,lfg,,talentdao,"08/28/2022, 15:29:14"
k3nn.eth,"This is great to hear saulthorin#7696 ! So amazed at all you’ve been able to do, despite how difficult things can be. none of us would be hear without you and your leadership 🙌🏼",saulthorin,talentdao,"08/29/2022, 21:26:15"
k3nn.eth,cool bite-sized analysis on DAO governance: https://twitter.com/monkey_phd/status/1564303099065409536?s=21&t=Df9iIwM-GHyJck_WvHLtNQ,,📑all-things-dao,"08/29/2022, 22:42:34"
k3nn.eth,"would be great to have these sort of things in the newsletter, maybe we can have a bounty for each addition. If you complete the analysis and it gets approved to go in the addition, you win the bounty",,📑all-things-dao,"08/29/2022, 22:43:23"
k3nn.eth,cc: saulthorin#7696 ItamarGo#1996 <@&937869038133076018> <@&937868840640069702>,"ItamarGo, saulthorin",📑all-things-dao,"08/29/2022, 22:43:42"
k3nn.eth,Another great newsletter addition today! Kudos ItamarGo#1996,ItamarGo,🎯general,"08/29/2022, 23:22:46"
k3nn.eth,1 more,,talentdao,"08/30/2022, 21:24:15"
k3nn.eth,"let me know what you need on docs and references for org design, the core team has plenty of stuff we can share. i know saulthorin#7696 has a big google doc",saulthorin,🏛dao-structure-and-design-research,"09/05/2022, 17:59:43"
k3nn.eth,duuuude nice work with gitcoin! $82 match on $100!!! that’s fantastic!!,,talentdao,"09/07/2022, 18:08:51"
k3nn.eth,gg team,,talentdao,"09/07/2022, 18:09:00"
k3nn.eth,"just logging in and seeing that, brightened my day",,talentdao,"09/07/2022, 18:09:40"
k3nn.eth,LION also got in 😄,,talentdao,"09/07/2022, 19:31:29"
k3nn.eth,not nearly as good of a match tho haha,,talentdao,"09/07/2022, 19:31:38"
k3nn.eth,https://twitter.com/k3nnethfrancis/status/1567596060041773058?s=21&t=6zlO2UnVJ6PTHpqrY0pWoQ,,talentdao,"09/07/2022, 19:31:42"
k3nn.eth,gm,,🌞gm,"09/10/2022, 11:29:41"
k3nn.eth,"i’ll be back from traveling on Wednesday. If everyone’s around, it would be good to meet friday.

I hear everyone’s position on judgement calls (re Mr.Nobody#0187 ) but i do think having the ongoing discourse/feedback from this group is vital to our quality output (albeit a slow process). I also have not been so great at keeping on top of things myself — work has been very busy and have had to work a little more on project LION recently. Once i’m back it would be great to reconvene. I don’t think we are very far off launching a survey, but there seems to be a few important points that would warrant a group discussion. 

Also, given this teams bandwidth, I would highly encourage us to consider onboarding some support from students. Hopefully gitcoin makes this much more possible, but offering a small stipend to a student to execute admin tasks that need doing (e.g., updating blocksurvey, researching, writing, etc.) would make this project move along 100x faster. LabDAO has been doing this with great success onboarding some really smart undergrads as interns/apprenticeships who take care of the administrative tasks that others don’t have the time to do. I know we are all connected enough in academia to find someone. A few hundred dollars can probably take this phase of the project over the finish line. 

cc: sherifoz#7023 saulthorin#7696","sherifoz, Mr.Nobody, saulthorin, Nemo-phd",❤network-health,"09/10/2022, 15:48:15"
k3nn.eth,i think that’s gitcoin,,talentdao,"09/10/2022, 19:12:42"
k3nn.eth,but i’m down to do a space!,,talentdao,"09/10/2022, 19:12:47"
k3nn.eth,i’ll be back on wednesday,,talentdao,"09/10/2022, 19:12:57"
k3nn.eth,but agree this round is going so well!,,talentdao,"09/10/2022, 19:13:12"
k3nn.eth,signed,saulthorin,talentdao,"09/11/2022, 08:31:01"
k3nn.eth,this would be amazing! We’ve got a dev lined up to help build it out. At this point seeing where we land on funding to then do some more game planning around the build. Think we’ll be doing a twitter spaces this week when i’m back as well,saulthorin,talentdao,"09/11/2022, 08:34:29"
k3nn.eth,currently traveling but if you have some draft tweets you’d like to see go out shoot them my way and i can hit send,liagodoyf,talentdao,"09/12/2022, 09:36:24"
k3nn.eth,gm,,🌞gm,"09/12/2022, 13:19:14"
k3nn.eth,donations going OFF right now!,,talentdao,"09/12/2022, 20:28:54"
k3nn.eth,still going,,talentdao,"09/12/2022, 20:49:28"
k3nn.eth,just got another 3,,talentdao,"09/12/2022, 20:49:38"
k3nn.eth,did we blast something? what triggered this?,,talentdao,"09/12/2022, 20:50:58"
k3nn.eth,in,saulthorin,🏄random,"09/13/2022, 09:03:39"
k3nn.eth,sorry have been traveling. Did someone get this set up for you or do you still need it?,Lukas W.,🏛dao-structure-and-design-research,"09/13/2022, 09:04:45"
k3nn.eth,gm,,🌞gm,"09/13/2022, 12:27:10"
k3nn.eth,we’re $130 away from $10k raised right now!,,talentdao,"09/13/2022, 13:19:28"
k3nn.eth,How do we claim?,,talentdao,"09/13/2022, 14:05:28"
k3nn.eth,gm,,🌞gm,"09/14/2022, 15:27:19"
k3nn.eth,wow we are really poppin off! Welcome <jaxcoder />#8789 and Swol Chasse#1033 !! Glad to have you both here,"Swol Chasse, <jaxcoder />",talentdao,"09/14/2022, 15:28:06"
k3nn.eth,ah damn sorry just saw this,saulthorin,❤network-health,"09/14/2022, 20:23:58"
k3nn.eth,DAO Health Apprentice thread,,❤network-health,"09/14/2022, 20:24:10"
k3nn.eth,do you get matching for multiple submissions?,Erin,talentdao,"09/15/2022, 00:12:35"
k3nn.eth,also added a few hundred twitter followers,,talentdao,"09/15/2022, 13:56:12"
k3nn.eth,Hell yeah!,,talentdao,"09/15/2022, 14:54:17"
k3nn.eth,the engagement on this was nuts!,,talentdao,"09/15/2022, 16:01:16"
k3nn.eth,"yeah i can do this when i get home tonight, i think the github login should be in the infrastructure worksheet in the google drive tho",<jaxcoder />,talentdao,"09/15/2022, 21:04:01"
k3nn.eth,Mr.Nobody#0187 Nemo-phd#3075 sherifoz#7023 down to recalibrate tomorrow?,"sherifoz, Mr.Nobody, Nemo-phd",❤network-health,"09/16/2022, 02:24:32"
k3nn.eth,i think it would be good to all get back together if possible. Can everyone else do next friday?,,❤network-health,"09/16/2022, 03:11:21"
k3nn.eth,yup i’ll be there as well to chat about LION 🙂,Mr.Nobody,❤network-health,"09/16/2022, 13:37:57"
k3nn.eth,"i’m still wrapping my head around how much our community has grown recently. Not only is it validating after more than a year spent building, but also just seeing that our mission and work is impacting so many people, its absolutely incredible",,talentdao,"09/16/2022, 15:17:46"
k3nn.eth,"everyone here is simply amazing, it’s really incredible how an idea like decentralizing the future of work can rally so many to the cause. Memes are fucking powerful",,talentdao,"09/16/2022, 15:19:49"
k3nn.eth,yessir!,Nemo-phd,❤network-health,"09/16/2022, 15:55:59"
k3nn.eth,https://discord.com/events/887858548921491476/1020362680764203112,,❤network-health,"09/16/2022, 15:57:07"
k3nn.eth,little bit of LION alpha 🤫 😏,,talentdao,"09/16/2022, 15:58:20"
k3nn.eth,Will be on at 9:35 for the crypto sapiens space,,talentdao,"09/16/2022, 15:58:51"
k3nn.eth,thank you Lisa!,lisawocken,talentdao,"09/16/2022, 16:54:37"
k3nn.eth,loads of fun,,talentdao,"09/16/2022, 17:43:42"
k3nn.eth,https://tenor.com/view/yeah-excellent-extra-hello-hello-u-gif-21823546,Blockpusher_J,💸tokenomics,"09/16/2022, 20:54:03"
k3nn.eth,"i just can’t get over how absolutely insane this is, everybody… THANK YOU 🙏🏼",,🎯general,"09/17/2022, 00:44:39"
k3nn.eth,yeah i saw this the other day it sounds promising,,talentdao,"09/17/2022, 01:26:50"
k3nn.eth,"ItamarGo#1996 was just thinking it could be good to send a blast out to our email list about the gitcoin grant before the round ends, even if we havnt finished the next addition, that’s ~1000 inboxes iirc",ItamarGo,talentdao,"09/17/2022, 05:12:49"
k3nn.eth,"Creating this channel for any discussions or Q&A related to project LION. Also a place to express interest if you’d like to get involved. 

Will post updates here as new developments are made.

Link to our gitcoin grant: https://gitcoin.co/grants/7214/project-lion",,🦁project-lion,"09/17/2022, 14:10:48"
k3nn.eth,gm!,,🌞gm,"09/17/2022, 14:11:39"
k3nn.eth,how do i manually assign someone a role?,,talentdao,"09/17/2022, 14:24:00"
k3nn.eth,ah ok i see thank you,,talentdao,"09/17/2022, 14:26:49"
k3nn.eth,we’ll probably hit 2k twitter followers this weekend,,talentdao,"09/17/2022, 14:44:32"
k3nn.eth,47 away,,talentdao,"09/17/2022, 14:44:37"
k3nn.eth,i think those twitter spaces have been helping a lot,,talentdao,"09/17/2022, 14:45:43"
k3nn.eth,we should continue to do community calls on twitter spaces maybe once a quarter or something,,talentdao,"09/17/2022, 14:46:09"
k3nn.eth,seems it only lets me do this for people that have sent a message,saulthorin,talentdao,"09/17/2022, 15:02:09"
k3nn.eth,"insane, the VCs will be knocking soon if they aren’t already in our inbox",,talentdao,"09/17/2022, 15:04:01"
k3nn.eth,fire thread,,talentdao,"09/17/2022, 16:04:22"
k3nn.eth,second all of this,,talentdao,"09/18/2022, 14:39:02"
k3nn.eth,gm,,🌞gm,"09/19/2022, 13:08:03"
k3nn.eth,no i need to tho,,talentdao,"09/19/2022, 13:08:29"
k3nn.eth,2k twitter followers,,talentdao,"09/19/2022, 13:08:40"
k3nn.eth,46k raised,,talentdao,"09/19/2022, 13:08:47"
k3nn.eth,anyone else unable to send matic to your metamask wallet from coinbase?,,talentdao,"09/19/2022, 14:59:32"
k3nn.eth,trying to mint these and it’s saying there some intermittent delay,,talentdao,"09/19/2022, 14:59:55"
k3nn.eth,i thought u could just send from coinbase as long as you have the polygon network added to metamask. swear i did this before,saulthorin,talentdao,"09/19/2022, 15:22:30"
k3nn.eth,"i believe this is correct. Donations go to our wallet, gitcoin tracks them + the match which i assume is allocated at the end of the round",Mr.Nobody,talentdao,"09/19/2022, 16:14:51"
